,NAME,DRIVE_DISTANCE,FWY_%,SG_P,SG_OTT,SG_APR,SG_ARG,GIR_Fairway_%,GIR_NotFairway_%,Sand_Save_Pct,avoid_three_putt
133,Bronson Burgoon,-0.04582638951492867,0.6988029714723317,-0.8245081389494656,-0.1439544414362203,-0.32803861445464155,-0.1740782178606256,0.8195176986063001,-0.757909504951003,0.02740526931234493,0.5613381104595361
134,Hudson Swafford,0.14555280044443308,-0.89665664789777,-0.14507729344069198,-0.2613855149619441,0.15139867458054213,-1.1327025171145624,-0.07185038738985333,0.4103585556734421,0.7044441709146927,-1.8564686661280874
135,Roberto Castro,-1.261647125727354,0.7181888720722104,-0.9305796211596961,-1.1544078647971,0.8366550018379008,0.10534142093536492,0.3578529528712425,-1.5316308959785945,-0.7290905204976128,0.7690024961787186
136,Beau Hossler,0.370704788631919,-0.5574033873998748,1.8244121194898035,-0.12483775504831175,-1.7736146829092108,-0.5824607668701502,0.23355859825026218,0.09267162690714527,0.1151389167082483,-0.47698381813637597
137,Austin Cook,-0.7100247546680096,1.3327219210883978,-0.6955022822072934,0.16191254077031622,-0.502379446831072,-1.3691345191727082,-0.5938866767979577,-1.5162589478124846,-0.06363908175887488,0.11634299820414555
138,Ryan Blaum,-0.6762519564398919,0.10947159323598844,0.5028187870866617,-0.32692843972048763,-0.8316899079865516,-0.3933151652236336,-0.4944511931011754,-1.19344803632415,0.06713371341615047,-0.43248430691083656
139,Ben Silverman,-0.9014039446273777,1.0341790518502516,0.003996141016929224,0.1837601823564974,-0.8849607178793498,-0.8919717513826321,-0.5619252713239908,-0.6810497641204463,1.6248197926528472,0.3536737247403535
140,Bill Haas,-0.4961303658899005,-0.20845717660203908,-0.41168939737451454,-0.20949736619476383,-0.8341113084362243,1.0252768471252416,-0.9951798788599685,-0.8731991161968352,0.19790650859117584,-0.8478130783492016
141,Kyle Stanley,-0.5861911611648962,1.1718189461093964,-1.2688616455058366,-0.1275687102465844,0.5291371447294748,-0.5867595305439348,0.7378385512839422,-1.311299638931002,-0.21427609898580244,0.07184348697860611
142,JuliÃ¡n Etulain,-0.25972077829303775,-1.441400454754389,-0.01607143669851979,-0.952317180124924,-0.8801179169800045,0.5395165519875963,-0.6151942804472689,-0.6118759973729473,-0.6545996878029775,-0.12098772833206306
143,Jason Dufner,-0.5636759623461489,0.892661977471129,-1.6902807775302655,0.2984603006839486,0.2022480840236677,0.45784004218569146,0.26552000372422896,1.709288175709831,0.1945958049158594,2.1188210033534034
144,Patton Kizzire,0.06674960457881429,-0.22008871696196736,1.305521895704622,-1.3510366390727304,-0.5871284625696146,-0.3761201105284957,-1.5846902464908934,-0.0764198029200761,0.009196399098100968,-1.5746384283663395
145,Scott Langley,-2.62381665426164,1.2280380578490488,0.872635576414222,-1.8835729027358967,-1.369240807813879,0.6770769895486993,-2.5044684706861218,-1.8262599024957256,0.3237132482532265,-1.8268023253110612
146,Alex Noren,0.8210087650068909,-0.15999242510233977,-1.1341221951306788,0.044481467244592385,-1.0762513534034888,1.0338743744728105,-0.9170519988124975,-0.3915447403253549,-1.2455602938470802,-0.03198870588098483
147,Wes Roach,-0.2709783777024146,0.5960576982929691,-0.04473940486344694,-0.021061457513951155,-0.7856832994427715,0.6297905891370703,-0.7856551096417534,-0.28137911180155867,-1.7189909194174255,-0.9219789303917665
148,Jim Knous,0.29190159276630023,-1.3716112125948223,-0.770038999436104,-0.021061457513951155,0.13202747098316098,-1.2874580093708035,0.36495548742101125,1.898875536425202,-1.477309551119277,0.9618337114893878
149,Robert Streb,-0.5299031641180247,-0.25886051816172595,-0.5607628318321357,-0.5836382283581165,-0.04231336139326946,0.23000556747511455,-0.057645318290310846,0.3130028839547377,-0.42947183788141474,-0.6994813742640712
150,Sam Saunders,0.4720231833162915,-1.084699883716603,-0.3285522896962258,-0.28596411174639796,-0.13432657848082996,-1.184287681199976,0.18384085640187103,-1.2600598117106327,-0.28711157984277946,-0.38798479568529776
151,Peter Uihlein,0.3819623880412959,-2.2207136588695544,0.71209495469063,-1.3073413559003682,-0.48785104413303615,0.5438153156613809,1.167541891545033,0.7331694671617749,0.7011334672393751,0.2201751910637365
152,Chesson Hadley,0.3819623880412959,-0.7047362319589604,0.4856180061877054,-1.0997887608316468,0.4080671222458425,-1.1541963354834848,-0.6755658241203156,-0.13534560422350303,0.2260474898313715,-0.1951535803746286
153,Kelly Kraft,-0.6537367576211381,-0.37517592176100456,-0.27408315018286417,-1.184448371978099,-0.5580716571735428,-1.1885864448737606,-2.0037397849273284,-1.5828707231989656,-0.2506938394142915,-0.610482351812993
154,Ben Crane,-1.6331479062367071,0.6018734684729332,0.7952320623689186,-1.9573086930892583,-0.9212817246244396,-0.6254484036079949,-0.8424753860399133,-1.6494824985854466,1.2192585924265018,-1.0554774640683835
155,JosÃ© de JesÃºs RodrÃ­guez,-0.6875095558492623,-0.3984390024808611,0.3422781653630697,-0.6546430635132053,-1.1561575682426861,-0.040816543973307064,-1.247319855376811,-0.1609655178336886,0.23266889718200554,-0.5659828405874542
156,Tom Hoge,-0.5861911611648962,-0.14448370462243634,-0.48335931778683233,-0.859464703383654,0.7543273865490308,-0.8704779330137097,0.11991804545394247,-1.0397285546630404,-0.12488709975224084,0.0570103165700934
157,Scott Stallings,0.13429520103506262,-1.040112312336879,-1.2774620359553146,-0.15760921742758352,0.5339799456288201,-0.08810294438493622,1.1036190805971045,-0.35055287854905764,0.07706582444210215,0.53167176964251
158,Chris Kirk,-1.2053591286804826,-0.03592266126310946,-1.607143669851977,-0.6246025563322062,0.3233181065072999,1.0553681928417329,0.08795663997997566,-0.10972569061331748,1.396381239055967,0.8135020074042574
159,Joey Garber,-0.18091758242741895,0.1908923757554836,-0.2769499469993569,0.47870334376994333,-1.3522910046661702,-0.9994408432272438,0.2300073309753753,-0.5401402392644286,0.32205789641556715,-0.03198870588098483
160,J.B. Holmes,1.3276007384287343,-1.3347780014550512,-1.787751869291018,0.49235811976130656,0.6114647600183447,-0.6211496399342105,0.6987746112602067,0.4692843569768672,0.8567365399792797,1.673825891098013
161,David Hearn,-1.7232087015116964,1.268748449108795,-0.3342858833292112,-0.6710287947028413,-0.4103662297435115,-1.3347444097824324,-0.6613607550207732,-0.10716369925229947,-0.06363908175887488,-0.6994813742640712
162,Ernie Els,-1.0477527369492385,-0.6097453190195493,-0.02753862396449065,-1.3974628774433653,-0.9963451385642915,1.1069533569271461,1.220810900668311,-0.9884887274426692,2.543540062553342,0.07184348697860611
163,Brandon Harkins,1.0236455543756295,-1.1370418153362776,-1.68454718389728,-0.05929483028976822,-0.28929620725987926,0.010768620112106572,0.5212112475159534,0.4411024520056636,-0.06363908175887488,1.3623293125192395
164,FabiÃ¡n GÃ³mez,-0.552418362936772,1.0186703313703482,-0.6983690790237861,-0.0347162335053144,-0.9479171295708387,0.5868029523992255,0.3294428146721575,-0.757909504951003,-0.8366883899454183,0.27950787269778865
165,Branden Grace,0.3256743909944244,-1.0032791011971078,-1.7160819488787,0.17010540636513416,0.27973289841319227,0.0365612021548134,0.5602751875396889,-0.11997365605739134,-0.4013308566412191,1.124998585983031
166,Andrew Landry,-0.9576919416742492,1.794106355365537,-1.254527661423373,0.5196676717440329,0.17803407952694122,-1.6915417947065434,-0.9241545333622713,0.3411847889259413,-1.1197535541850305,0.3388405543318408
167,Stewart Cink,0.11178000221630892,-0.8036043250183466,1.0188422140553506,-1.7825275603998088,-0.6355564715630675,0.307383313603235,0.8266202331560688,1.0021785600687205,0.9974414461802555,1.4661615053788304
168,Tyler Duncan,-0.8451159475805062,1.3191517906684833,-1.899556945134234,0.2028768687444059,-0.7711548967447356,-1.1155074624194246,0.06309776905577757,-0.9065050038900766,-1.1197535541850305,0.3091742135148147
169,Chris Stroud,-0.664994357030515,-0.9489985795174445,-0.11640932527576485,-1.6978679492533566,-0.6815630801068477,-0.3288337101168665,-2.149341743197615,-0.30443703405072436,-0.15799413650541233,-0.7291477150810973
170,Brendan Steele,0.9898727561475054,1.2047749771291922,-1.343398362734647,1.3307613656310093,-0.7687334962950629,-0.9779470248583215,1.2314647024929666,0.23614314312418289,-1.9325313064753784,1.3178298012937
171,Curtis Luck,-0.6199639593930204,-1.1273488650363381,1.4201937683643306,-1.3209961318917314,-1.8486780968490626,-1.0166358979223817,-0.3488492348308889,0.49746626194807075,-0.4907198558747807,0.4723390880084578
172,Anders Albertson,-0.3047511759305388,-0.4023161826008363,-1.0939870396997808,-0.8785813897715625,0.2313048894197394,-0.6555397493244862,0.4608397038429066,-0.204519370971002,0.1383138424354681,1.673825891098013
173,Sangmoon Bae,0.03297680635069012,-0.25110615792177426,0.5544211297835306,-0.29688793253948853,-1.3087057965720628,-1.7431269587919571,-1.6379592556141664,0.39242461614631236,0.16645482367566375,2.2078200258044824
174,Hunter Mahan,-0.012053591286804504,0.5766717976930904,0.1502027786580577,0.6043272828904851,-1.4685182262504575,-2.2245884902558175,1.089414011497562,0.03118383424270031,-0.7688189646014171,-0.28415260282570615
175,Ollie Schniederjans,1.6653287207099632,-2.844939658185681,0.21327230862089747,-0.8103075098147463,-0.9479171295708387,-0.09670047173250518,0.006277492657617726,-0.10972569061331748,-0.06363908175887488,-1.4559730650982357
176,Anirban Lahiri,-0.5186455647086479,-0.5108772259601632,0.09573363914469611,-1.424772429426092,-0.8873821183290225,-0.9607519701631836,-2.2239183559702043,-0.6528678591492427,0.9097077987843533,-0.4028179660938105
177,Brady Schnell,-1.3517079210023497,1.0109159711303952,0.27634183858373723,-1.2254126999521888,-0.8389541093355696,-0.6555397493244862,-1.616651651964855,-0.47865244659998357,0.3303346556038606,-0.9219789303917665
178,Lucas Bjerregaard,1.789162314213083,-0.8229902256182265,-1.0853866492503026,0.2984603006839486,-0.6985128832545563,-1.7259319040968193,0.9082993804784268,-0.6759257813984103,-0.614871243699172,1.599660039055448
179,Martin Piller,-1.3066775233648487,-0.7822798343584789,1.5635336091889662,-1.7497560980205369,-2.594469435348237,0.06235378419752021,-0.4411821839778974,-0.17377547463878046,0.08699793546805266,0.4871722584169712
180,Seth Reeves,1.969283904763068,-1.0265421819169631,-0.9735815734070868,1.093168263381289,-2.7155394578318695,-1.7001393220541126,-0.12867066378801317,0.38473864206325653,-1.7189909194174255,0.7690024961787186
181,Freddie Jacobson,-1.1941015292711057,-0.390684642240908,0.1702703563735067,-1.8699181267445335,-0.5968140643683052,-1.2573666636543122,-1.5527288410169267,-1.8313838852177617,-1.568353902190498,-0.29898577323421954
182,Jim Herman,-0.7437975528961338,1.421897063847846,-1.1627901632956061,0.3558103598476742,-0.8098973039394979,-1.9451688514598273,-1.2047046480781887,-1.1165882954935953,-1.5782860132164485,-0.1951535803746286
183,Cody Gribble,0.10052240280693846,-1.530575597513836,-0.4346237719064563,-1.0588244328575573,-1.2021641767864664,-0.9693494975107526,-1.5633826428415822,-0.7143556518136878,-1.490552365820545,-1.3373077018301316
184,J.J. Henry,-0.8338583481711295,0.28200610857491804,-1.6128772634849624,-0.6191406459356609,-0.7299910891003005,-1.218677790590252,-0.5015537276509441,0.4359784692836276,-1.6296019201838639,-0.1951535803746286
185,John Senden,-1.1828439298617353,-0.14254511456244875,-0.8015737644175239,-1.06155538805583,-0.03989196094359681,-0.560966948501228,-0.4553872530774399,2.1781325947762196,0.442898580564642,2.356151729889612
186,Seamus Power,-0.05708398892430553,-1.1099015544964457,0.25054066723530277,-0.7283788538665668,-2.284530177790139,0.4363462238167691,-0.7821038423668666,-1.5265069132565585,1.2341567589654294,1.1694980972085702
187,Martin Trainer,1.079933551422501,-2.3215203419889283,-0.2769499469993569,-0.14941635183276558,-3.2070837491154167,0.14403029399942513,0.02758509630692893,-0.9628688138324837,0.3816505625712749,-0.4176511365023238
188,Alex Cejka,-1.9145878914710643,0.8383814557914655,-1.756217104309598,-0.34331417091012356,-0.035049160044251515,-1.4379147379532597,-2.9732357509709533,-0.6656778159543364,-1.5882181242424,-0.017155535472472123
189,Kyle Jones,-1.329192722183596,1.1427400952095785,-0.5292280668507159,-0.4416285580479388,-1.3934548123106054,-0.18267574520819455,-1.0200387497841668,-0.9961747015257251,-1.3233618302170318,0.16084250942968434
190,Rod Pampling,-0.8226007487617526,0.23354135707521875,-2.776796770981005,-0.5126333932030277,-1.2505921857799194,1.1843311030552666,-1.4000243481968664,-0.9782407619985954,-0.5602446330564401,1.050832733940466
191,Grayson Murray,1.8116775130318303,-2.284687130849157,-1.8737557737857995,0.03901955684804709,-1.6646516626739416,-1.1413000444621313,0.2832763400986533,-0.6426198937051689,-1.1131321468343967,0.9470005410808744
192,"Ted Potter, Jr.",-1.7682390991491974,0.11916454353592774,-1.033784306553434,-0.8785813897715625,-0.6646132769591392,-1.7947121228773708,-1.0484488879832465,1.2660636702536263,-1.3366046449183,1.1694980972085702
193,Chris Thompson,-0.4285847694336522,-1.7399433239925366,-1.4724042194768192,-0.8321551514009274,-0.611342467066341,-0.34602876481200445,0.30103267647307763,0.0977956096291831,-0.32187396843360916,1.2436639492511352
194,Whee Kim,-1.2278743274992299,-0.37323733170101697,-0.0361390144139688,-3.448410231346124,-0.6210280688650316,-0.8532828783185717,-0.2032472765606024,-1.5188209391735026,-1.1363070725616151,1.2733302900681613
195,John Chin,0.4044775868600432,-0.9470599894574568,-0.9535139956916378,-0.9495862249266512,-2.475820813314278,-2.4137340919023345,1.0396962696491707,0.046555782408812,-1.5369022172749847,2.4303175819321767
196,Satoshi Kodaira,-1.2954199239554782,1.0303018717302737,-1.3835335181655453,-1.2035650583660076,-1.102886758349888,-2.112820634737422,-1.2295635190023868,-1.4470851810649838,-1.7189909194174255,1.866657106408682
197,Michael Kim,-1.7907542979679447,-1.6643383116530057,-0.5406952541166867,-4.35235640197437,-1.2651205884779553,0.7630522630243889,-0.8957443951631863,-2.0824590385975776,-0.14144061812882658,0.027343975753067323
